MAL_ID,Name,Score,Genres,English name,Japanese name,Type,Episodes,Aired,Premiered,Producers,Licensors,Studios,Source,Duration,Rating,Ranked,Popularity,Members,Favorites,Watching,Completed,On-Hold,Dropped,Plan to Watch,Score-10,Score-9,Score-8,Score-7,Score-6,Score-5,Score-4,Score-3,Score-2,Score-1
272,Noir,7.31,"Action, Mystery, Drama",Noir,ノワール,TV,26,"Apr 6, 2001 to Sep 28, 2001",Spring 2001,Victor Entertainment,"ADV Films, Funimation",Bee Train,Original,24 min. per ep.,PG-13 - Teens 13 or older,2278.0,1475,94112,823,4002,40796,5187,5465,38662,2696.0,4666.0,8468.0,9628.0,5156.0,2665.0,1176.0,400.0,217.0,162.0
273,Mahoutsukai ni Taisetsu na Koto,6.75,"Slice of Life, Drama, Magic, Shounen",Someday's Dreamers,魔法遣いに大切なこと,TV,12,"Jan 10, 2003 to Mar 28, 2003",Winter 2003,"Rondo Robe, Pioneer LDC, Daiei","Sentai Filmworks, Geneon Entertainment USA",J.C.Staff,Manga,24 min. per ep.,PG-13 - Teens 13 or older,4700.0,3479,22151,38,945,7762,953,1008,11483,220.0,474.0,1269.0,1909.0,1286.0,799.0,296.0,103.0,39.0,37.0
274,Kiddy Grade,7.22,"Action, Sci-Fi, Super Power, Ecchi, Mecha",Kiddy Grade,キディ・グレイド,TV,24,"Oct 9, 2002 to Mar 19, 2003",Fall 2002,gimik,Funimation,Gonzo,Original,23 min. per ep.,R+ - Mild Nudity,2683.0,2531,40312,279,1525,22208,1945,2430,12204,1211.0,2007.0,3995.0,4886.0,2791.0,1483.0,607.0,245.0,106.0,72.0
275,Love♥Love?,5.91,"Ecchi, Comedy, Harem, Romance",Love♥Love?,LOVE♥LOVE?,TV,9,"May 4, 2004 to Jun 29, 2004",Spring 2004,m.o.e.,Maiden Japan,"Imagin, Studio Live",Original,15 min. per ep.,R+ - Mild Nudity,8506.0,3713,19439,15,705,11763,552,889,5530,313.0,383.0,945.0,1883.0,2005.0,1546.0,830.0,435.0,328.0,254.0
276,Mahoromatic: Automatic Maiden,7.18,"Comedy, Ecchi, Military, Romance, Sci-Fi",Mahoromatic:Automatic Maiden,まほろまてぃっく,TV,12,"Oct 5, 2001 to Dec 28, 2001",Fall 2001,"TBS, Pioneer LDC","Sentai Filmworks, Geneon Entertainment USA","Gainax, Shaft",Manga,24 min. per ep.,R+ - Mild Nudity,2860.0,2174,53422,198,2031,30964,1853,1793,16781,1316.0,2631.0,5857.0,7280.0,3755.0,1791.0,660.0,238.0,95.0,75.0
277,Mahoromatic: Motto Utsukushii Mono,7.17,"Military, Sci-Fi, Comedy, Drama, Romance, Ecchi",Mahoromatic ~Something More Beautiful~,まほろまてぃっく  ~もっと美しいもの~,TV,14,"Sep 26, 2002 to Jan 16, 2003",Fall 2002,Pioneer LDC,"Sentai Filmworks, Geneon Entertainment USA","Gainax, Shaft",Manga,24 min. per ep.,R+ - Mild Nudity,2918.0,3042,28695,44,881,20303,767,675,6069,900.0,1762.0,3559.0,4543.0,2335.0,1134.0,438.0,150.0,71.0,33.0
278,Viewtiful Joe,6.75,"Action, Sci-Fi, Comedy, Shounen",Unknown,ビューティフル ジョー,TV,51,"Oct 2, 2004 to Sep 24, 2005",Fall 2004,"TV Tokyo, MediaNet, Capcom",Geneon Entertainment USA,Group TAC,Game,20 min. per ep.,PG-13 - Teens 13 or older,4674.0,5009,9492,33,390,5169,637,1142,2154,290.0,320.0,709.0,1255.0,900.0,529.0,246.0,109.0,73.0,53.0
279,Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari,7.15,"Fantasy, Historical, Horror, Mystery, Psychological, Supernatural",Requiem from the Darkness,京極夏彦　巷説百物語,TV,13,"Oct 4, 2003 to Dec 27, 2003",Fall 2003,"Tokyo Movie Shinsha, RCC Chugoku Broadcasting, Toho, Tohokushinsha Film Corporation","Discotek Media, Geneon Entertainment USA",TMS Entertainment,Novel,24 min. per ep.,R - 17+ (violence & profanity),2999.0,2944,30547,114,1576,9714,1284,1134,16839,496.0,962.0,2029.0,2513.0,1291.0,662.0,268.0,113.0,49.0,70.0
280,Animal Yokochou,6.83,"Adventure, Comedy, Fantasy, Shoujo",Animal Lane,アニマル横町,TV,51,"Oct 4, 2005 to Sep 26, 2006",Fall 2005,"TV Tokyo, Geneon Universal Entertainment, Dentsu, TV Tokyo Music, Dentsu Tec",Unknown,Gallop,Manga,23 min. per ep.,G - All Ages,4306.0,8571,2213,9,155,547,279,362,870,51.0,55.0,120.0,182.0,133.0,83.0,19.0,17.0,5.0,8.0
281,Akane Maniax,5.74,"Comedy, Mecha, Romance",Unknown,アカネマニアックス,OVA,3,"Nov 25, 2004 to Aug 26, 2005",Unknown,"Lantis, Age",Unknown,Silver,Visual novel,27 min. per ep.,PG-13 - Teens 13 or older,9040.0,3933,17094,13,337,11834,352,652,3919,221.0,308.0,842.0,1770.0,1952.0,1717.0,991.0,494.0,312.0,205.0
282,Angel Heart,7.3,"Action, Mystery, Drama, Romance, Seinen",Unknown,エンジェル・ハート,TV,50,"Oct 4, 2005 to Sep 26, 2006",Fall 2005,Aniplex,Unknown,TMS Entertainment,Manga,23 min. per ep.,PG-13 - Teens 13 or older,2317.0,4203,14584,72,976,5102,1084,1173,6249,402.0,569.0,1134.0,1318.0,727.0,402.0,143.0,68.0,26.0,30.0
283,Akage no Anne,7.7,"Slice of Life, Historical, Drama",Anne of Green Gables,赤毛のアン,TV,50,"Jan 7, 1979 to Dec 30, 1979",Winter 1979,Unknown,Unknown,Nippon Animation,Novel,25 min. per ep.,G - All Ages,1012.0,3492,22024,506,1154,8181,1042,778,10869,1153.0,1117.0,1483.0,1466.0,864.0,399.0,135.0,46.0,43.0,39.0
284,Area 88 (TV),7.03,"Action, Drama, Military, Romance, Shounen",Unknown,エリア８８,TV,12,"Jan 9, 2004 to Mar 26, 2004",Winter 2004,TV Asahi,ADV Films,Group TAC,Manga,25 min. per ep.,PG-13 - Teens 13 or older,3517.0,4622,11646,58,405,5825,486,485,4445,230.0,471.0,1027.0,1450.0,783.0,400.0,153.0,44.0,34.0,33.0
285,Argento Soma,6.8,"Action, Adventure, Drama, Mecha, Military, Sci-Fi",Unknown,アルジェント ソーマ,TV,25,"Oct 6, 2000 to Mar 22, 2001",Fall 2000,Unknown,"Bandai Entertainment, Sentai Filmworks",Sunrise,Original,25 min. per ep.,PG-13 - Teens 13 or older,4422.0,3511,21754,71,1002,7082,1088,1252,11330,250.0,491.0,1104.0,1752.0,1243.0,739.0,285.0,105.0,53.0,38.0
286,B'T X,7.05,"Adventure, Mecha, Sci-Fi, Shounen",Unknown,B`T X　ビート・エックス,TV,25,"Apr 6, 1996 to Sep 21, 1996",Spring 1996,"Tokyo Movie Shinsha, TMS-Kyokuchi",Anime Midstream,TMS Entertainment,Manga,22 min. per ep.,PG-13 - Teens 13 or older,3446.0,5003,9512,49,394,5719,411,525,2463,273.0,413.0,1011.0,1318.0,774.0,391.0,143.0,51.0,35.0,19.0
287,Grappler Baki (TV),7.44,"Action, Sports, Martial Arts, Shounen",Unknown,グラップラー刃牙,TV,24,"Jan 9, 2001 to Jun 26, 2001",Winter 2001,Free-Will,Funimation,Group TAC,Manga,25 min. per ep.,PG-13 - Teens 13 or older,1779.0,1744,74715,508,4003,50535,2006,2469,15702,3041.0,4995.0,10738.0,12104.0,4885.0,1915.0,716.0,307.0,152.0,158.0
288,Bakuten Shoot Beyblade,6.73,"Action, Sci-Fi, Adventure, Comedy, Sports, Shounen",Beyblade,爆転シュート　ベイブレード,TV,51,"Jan 8, 2001 to Dec 24, 2001",Winter 2001,"d-rights, Heewon Entertainment","Nelvana, Discotek Media",Madhouse,Manga,23 min. per ep.,PG - Children,4754.0,1565,87412,358,1794,74476,1796,4413,4933,3532.0,4279.0,9037.0,15837.0,12165.0,7272.0,2574.0,1152.0,554.0,325.0
289,Comic Party,6.59,"Comedy, Drama",Comic Party,こみっくパーティー,TV,13,"Apr 2, 2001 to Jun 25, 2001",Spring 2001,KSS,"Nozomi Entertainment, Discotek Media",OLM,Visual novel,24 min. per ep.,PG-13 - Teens 13 or older,5438.0,3950,16900,31,516,9238,783,1017,5346,223.0,392.0,1129.0,2249.0,1589.0,1008.0,365.0,145.0,72.0,41.0
290,Seikai no Monshou,7.69,"Action, Military, Sci-Fi, Space, Romance",Crest of the Stars,星界の紋章,TV,13,"Jan 3, 1999 to Mar 28, 1999",Winter 1999,"Bandai Visual, WOWOW","Funimation, Bandai Entertainment",Sunrise,Light novel,26 min. per ep.,PG-13 - Teens 13 or older,1046.0,2463,42853,423,1637,20068,1117,948,19083,1622.0,2892.0,4952.0,3885.0,1645.0,667.0,259.0,106.0,48.0,53.0
291,D.C.S.S: Da Capo Second Season,7.01,"Comedy, Harem, Romance, Supernatural, Drama",D.C.S.S. ~Da Capo Second Season~,D.C.S.S. ～ダ・カーポ セカンドシーズン～,TV,26,"Jul 2, 2005 to Dec 24, 2005",Summer 2005,Unknown,Unknown,feel.,Visual novel,25 min. per ep.,PG-13 - Teens 13 or older,3606.0,2954,30295,37,879,19784,848,902,7882,960.0,1548.0,3001.0,4228.0,2476.0,1330.0,549.0,250.0,126.0,86.0
292,Dear Boys,6.85,"Drama, Shounen, Sports",Hoop Days,ディア・ボーイズ,TV,26,"Apr 7, 2003 to Sep 29, 2003",Spring 2003,OB Planning,Bandai Entertainment,A.C.G.T.,Manga,24 min. per ep.,PG-13 - Teens 13 or older,4240.0,3745,18906,48,970,11116,935,1442,4443,455.0,717.0,1669.0,2770.0,1790.0,1007.0,380.0,142.0,90.0,73.0
293,Di Gi Charat,6.73,"Comedy, Fantasy, Sci-Fi",Unknown,デ・ジ･キャラット,TV,16,"Nov 30, 1999 to Dec 24, 1999",Fall 1999,Broccoli,"Sentai Filmworks, Synch-Point",Madhouse,Original,4 min. per ep.,G - All Ages,4758.0,3895,17527,108,541,10719,624,1124,4519,477.0,643.0,1328.0,2232.0,1646.0,1038.0,387.0,177.0,104.0,74.0
294,Divergence Eve,5.93,"Adventure, Comedy, Drama, Mecha, Military, Sci-Fi, Space",Unknown,ダイバージェンス・イヴ,TV,13,"Jul 2, 2003 to Sep 24, 2003",Summer 2003,"Media Factory, Imagica, KlockWorx","ADV Films, Sentai Filmworks",Radix,Original,24 min. per ep.,R+ - Mild Nudity,8440.0,4777,10680,7,466,4668,457,857,4232,123.0,134.0,368.0,788.0,831.0,572.0,383.0,235.0,154.0,116.0
295,Divergence Eve 2: Misaki Chronicles,6.3,"Adventure, Drama, Mecha, Military, Sci-Fi, Space",Misaki Chronicle:Divergence Eve,みさきクロニクル 〜ダイバージェンス・イヴ〜,TV,13,"Jan 3, 2004 to Mar 27, 2004",Winter 2004,"Imagica, KlockWorx","ADV Films, Sentai Filmworks",Radix,Original,24 min. per ep.,PG-13 - Teens 13 or older,6880.0,5883,6386,10,271,3124,260,309,2422,89.0,134.0,276.0,555.0,531.0,291.0,172.0,91.0,57.0,43.0
296,Dragon Drive,6.73,"Action, Sci-Fi, Adventure, Comedy, Fantasy, School, Shounen",Dragon Drive,ドラゴンドライブ,TV,38,"Jul 4, 2002 to Mar 27, 2003",Summer 2002,"Bandai Visual, Nihon Ad Systems, TV Tokyo Music",Bandai Entertainment,Madhouse,Manga,25 min. per ep.,PG - Children,4761.0,3651,20176,52,1272,10560,1591,1858,4895,410.0,648.0,1444.0,2546.0,1902.0,1154.0,434.0,171.0,110.0,47.0
297,Grenadier: Hohoemi no Senshi,6.72,"Action, Ecchi, Adventure, Comedy, Shounen",Grenadier:The Beautiful Warrior,グレネーダー 〜ほほえみの閃士〜,TV,12,"Oct 14, 2004 to Jan 13, 2005",Fall 2004,"Shochiku, Kadokawa Shoten, Toshiba Entertainment",Media Blasters,Group TAC,Manga,25 min. per ep.,PG-13 - Teens 13 or older,4815.0,2269,49526,69,1793,30372,1695,2365,13301,978.0,1762.0,4149.0,7034.0,4927.0,2742.0,1175.0,514.0,237.0,133.0
298,.hack//Tasogare no Udewa Densetsu,6.6,"Adventure, Comedy, Fantasy, Game, Sci-Fi, Shounen",.hack//Legend Of The Twilight,.hack//黄昏の腕輪伝説,TV,12,"Jan 9, 2003 to Mar 27, 2003",Winter 2003,"Bandai Visual, Yomiko Advertising","Funimation, Bandai Entertainment",Bee Train,Manga,23 min. per ep.,PG-13 - Teens 13 or older,5343.0,1987,60523,166,1290,43372,1824,2360,11677,1391.0,2264.0,5260.0,9124.0,7062.0,4101.0,1744.0,697.0,375.0,219.0
299,.hack//Liminality,6.61,"Game, Mystery, Sci-Fi",.hack//Liminality,.hack//LIMINALITY,OVA,4,"Jun 20, 2002 to Apr 10, 2003",Unknown,"Bandai Visual, Bandai, CyberConnect2",Bandai Entertainment,Bee Train,Original,33 min. per ep.,PG-13 - Teens 13 or older,5332.0,2958,30405,42,642,21632,1063,828,6240,675.0,1047.0,2453.0,4307.0,3469.0,2095.0,753.0,246.0,125.0,80.0
300,3x3 Eyes,6.77,"Action, Demons, Fantasy, Horror, Romance",3x3 Eyes,3×3EYES,OVA,4,"Jul 25, 1991 to Mar 19, 1992",Unknown,"Bandai Visual, Kodansha",Geneon Entertainment USA,Toei Animation,Manga,30 min. per ep.,R - 17+ (violence & profanity),4559.0,3414,22835,103,675,13962,613,742,6843,522.0,882.0,1962.0,3161.0,2087.0,1206.0,437.0,140.0,83.0,63.0
301,Cinderella Boy,6.32,"Action, Adventure, Mystery, Comedy, Seinen",Unknown,シンデレラボーイ,TV,13,"Jun 24, 2003 to Sep 16, 2003",Summer 2003,Unknown,Discotek Media,Magic Bus,Manga,25 min. per ep.,PG-13 - Teens 13 or older,6755.0,6128,5726,6,202,2893,269,397,1965,66.0,108.0,282.0,625.0,674.0,330.0,167.0,65.0,37.0,20.0
302,Mirai Shounen Conan,8.09,"Adventure, Drama, Sci-Fi",Future Boy Conan,未来少年コナン,TV,26,"Apr 4, 1978 to Oct 31, 1978",Spring 1978,Unknown,Unknown,Nippon Animation,Novel,29 min. per ep.,PG-13 - Teens 13 or older,428.0,2707,35832,450,1576,15262,1183,754,17057,2403.0,2623.0,3487.0,2417.0,901.0,361.0,110.0,56.0,34.0,41.0
303,Aa! Megami-sama!: Chichaitte Koto wa Benri da ne,6.92,"Comedy, Magic, Supernatural",Oh! My Goddess:The Adventures of Mini-Goddess,ああっ女神さまっ 小っちゃいって事は便利だねっ,TV,48,"Apr 6, 1998 to Mar 29, 1999",Spring 1998,Bandai Visual,Geneon Entertainment USA,OLM,4-koma manga,7 min. per ep.,G - All Ages,3934.0,3652,20009,37,544,12880,845,1176,4564,601.0,835.0,1694.0,2608.0,1822.0,1036.0,365.0,141.0,75.0,56.0
304,Aa! Megami-sama! Movie,7.57,"Comedy, Magic, Romance, Seinen, Supernatural",Ah! My Goddess:The Movie,劇場版　ああっ女神さまっ,Movie,1,"Oct 21, 2000",Unknown,"Bandai Visual, Pony Canyon, Kodansha, Movic, Sega, Imagine",Geneon Entertainment USA,AIC,Original,1 hr. 46 min.,PG-13 - Teens 13 or older,1355.0,2618,37975,108,526,30233,355,253,6608,2256.0,3318.0,5518.0,5689.0,2556.0,1124.0,282.0,97.0,44.0,42.0
305,Abashiri Ikka,5.39,"Action, Comedy, Shounen",Unknown,あばしり一家,OVA,4,"May 21, 1991 to Nov 21, 1991",Unknown,Dynamic Planning,ADV Films,Studio Pierrot,Manga,18 min. per ep.,R+ - Mild Nudity,9929.0,7318,3665,11,126,1752,85,137,1565,43.0,26.0,97.0,205.0,308.0,269.0,186.0,106.0,79.0,53.0
306,Abenobashi Mahou☆Shoutengai,7.26,"Comedy, Parody, Ecchi, Fantasy",Magical☆Shopping Arcade Abenobashi,アベノ橋魔法☆商店街,TV,13,"Apr 4, 2002 to Jun 27, 2002",Spring 2002,"Dentsu, Starchild Records, Imagica, Rakuonsha, King Records",ADV Films,"Gainax, Madhouse",Original,24 min. per ep.,R+ - Mild Nudity,2514.0,1782,72414,326,2950,36280,3238,3222,26724,1701.0,4011.0,7925.0,8776.0,4269.0,2232.0,848.0,290.0,169.0,128.0
307,Kerokko Demetan,6.01,"Kids, Fantasy, Comedy",Adventures On Rainbow Pond,けろっこデメタン,TV,39,"Jan 2, 1973 to Sep 25, 1973",Winter 1973,Unknown,Unknown,Tatsunoko Production,Unknown,24 min. per ep.,PG - Children,8189.0,10534,965,2,32,534,49,139,211,17.0,18.0,39.0,91.0,92.0,71.0,25.0,21.0,21.0,10.0
308,Zettai Shounen,6.94,"Sci-Fi, Mystery, Drama, Fantasy, Shounen",Unknown,絶対少年,TV,26,"May 21, 2005 to Nov 19, 2005",Spring 2005,"Bandai Visual, Mellow Head, Genco, Ginga Ya, Trilogy Future Studio",Unknown,Ajia-Do,Original,25 min. per ep.,PG-13 - Teens 13 or older,3869.0,3946,16887,59,772,3875,823,877,10540,176.0,324.0,694.0,980.0,650.0,346.0,153.0,73.0,36.0,23.0
309,Akahori Gedou Hour Rabuge,6.16,"Comedy, Magic, Parody",Akahori's Heretical Hour Love Game,あかほり外道アワーらぶげ,TV,13,"Jul 5, 2005 to Sep 27, 2005",Summer 2005,"Lantis, Kadokawa Shoten, Studio Jack, NBCUniversal Entertainment Japan, Audio Tanaka, On The Run",Unknown,Radix,Original,24 min. per ep.,PG-13 - Teens 13 or older,7523.0,6564,4838,7,239,1613,218,344,2424,64.0,44.0,137.0,326.0,297.0,208.0,128.0,57.0,29.0,33.0
310,"Chiisana Obake: Acchi, Kocchi, Socchi",5.98,"Comedy, Supernatural",Three Little Ghosts,小さなおばけ アッチ・ソッチ・コッチ,TV,50,"Apr 9, 1991 to Apr 7, 1992",Spring 1991,Unknown,Unknown,Studio Pierrot,Picture book,25 min. per ep.,G - All Ages,8281.0,9434,1582,2,43,835,51,158,495,34.0,22.0,52.0,103.0,153.0,107.0,36.0,25.0,12.0,15.0
311,Ace wo Nerae!,7.02,"Sports, Drama, Romance, School, Shoujo",Unknown,エースをねらえ!,TV,26,"Oct 5, 1973 to Mar 29, 1974",Fall 1973,Mainichi Broadcasting System,Unknown,"Madhouse, Tokyo Movie Shinsha",Manga,24 min. per ep.,PG-13 - Teens 13 or older,3550.0,5100,9056,57,461,2744,446,413,4992,122.0,212.0,519.0,723.0,371.0,207.0,79.0,29.0,22.0,22.0
312,Ace wo Nerae!: Final Stage,6.52,"Action, Drama, Sports",Unknown,「エースをねらえ！」 —ファイナル・ステージ—,OVA,12,"Oct 25, 1989 to Apr 25, 1990",Unknown,Tokyo Movie Shinsha,Unknown,Unknown,Unknown,24 min. per ep.,PG-13 - Teens 13 or older,5756.0,9544,1503,3,84,536,56,92,735,23.0,21.0,59.0,109.0,74.0,67.0,10.0,5.0,4.0,5.0
313,Ace wo Nerae! (1979),6.83,"Sports, Drama, Romance, School, Shoujo",Aim for the Ace! (1979),エースをねらえ！,Movie,1,"Sep 8, 1979",Unknown,Unknown,Unknown,Madhouse,Unknown,1 hr. 30 min.,PG-13 - Teens 13 or older,4296.0,7835,2981,7,67,1674,53,93,1094,58.0,128.0,259.0,362.0,211.0,135.0,53.0,21.0,12.0,12.0
314,Ace wo Nerae! 2,6.87,"Drama, Shoujo, Sports",Unknown,エースをねらえ！２,OVA,13,"Jul 25, 1988 to Oct 25, 1988",Unknown,"Bandai Visual, Tokyo Movie Shinsha, Movic",Unknown,Annapuru,Manga,24 min. per ep.,PG-13 - Teens 13 or older,4155.0,8812,2001,18,100,809,90,95,907,50.0,56.0,102.0,169.0,110.0,65.0,17.0,8.0,3.0,5.0
315,Xiao Qian,6.5,"Action, Drama, Fantasy, Romance",A Chinese Ghost Story,チャイニーズゴーストストーリー小倩,Movie,1,"Jul 31, 1997",Unknown,"Polygram Japan, Film Workshop",VIZ Media,Triangle Staff,Unknown,1 hr. 24 min.,PG - Children,5919.0,8102,2669,8,73,1314,50,86,1146,56.0,67.0,155.0,257.0,201.0,134.0,48.0,36.0,16.0,14.0
316,Nageki no Kenkou Yuuryouji,6.19,"Comedy, Hentai, Yuri","F3:Frantic, Frustrated & Female",嘆きの健康優良児,OVA,3,"Aug 5, 1994 to Oct 13, 1995",Unknown,"Pink Pineapple, Critical Mass Video","Media Blasters, SoftCel Pictures",AIC,Unknown,24 min. per ep.,Rx - Hentai,Unknown,6737,4520,21,269,2475,169,175,1432,100.0,112.0,207.0,382.0,360.0,262.0,124.0,77.0,44.0,39.0
317,Final Fantasy VII: Advent Children,7.76,"Action, Super Power, Fantasy",Unknown,ファイナルファンタジーVII アドベントチルドレン,Movie,1,"Sep 14, 2005",Unknown,Unknown,Sony Pictures Entertainment,Square Enix,Game,1 hr. 41 min.,PG-13 - Teens 13 or older,890.0,782,191069,1202,1283,178810,456,460,10060,21459.0,24033.0,33054.0,29241.0,13517.0,6182.0,2560.0,952.0,527.0,329.0
318,Hand Maid May,6.73,"Comedy, Ecchi, Harem, Romance, Sci-Fi",Unknown,HAND MAID メイ,TV,10,"Jul 26, 2000 to Sep 27, 2000",Summer 2000,"Geneon Universal Entertainment, Pioneer LDC, Cosmic Ray",Geneon Entertainment USA,"TNK, Production Reed",Original,23 min. per ep.,PG-13 - Teens 13 or older,4768.0,3240,25549,33,871,16773,700,1001,6204,527.0,965.0,2097.0,3698.0,2590.0,1403.0,571.0,210.0,124.0,59.0
319,Happy World!,6.02,"Ecchi, Fantasy, Comedy, Romance",Unknown,Happy World!,OVA,3,"Dec 13, 2002 to Jun 27, 2003",Unknown,"KSS, Soft Garage",Unknown,Zexcs,Manga,30 min. per ep.,R+ - Mild Nudity,8150.0,6218,5528,6,127,3648,124,158,1471,81.0,105.0,279.0,575.0,655.0,493.0,229.0,119.0,54.0,34.0
320,A Kite,6.56,"Action, Hentai, Police, Drama",Kite,A KITE（カイト）,OVA,2,"Feb 25, 1998 to Oct 25, 1998",Unknown,"Green Bunny, BEAM Entertainment",Media Blasters,Arms,Original,26 min. per ep.,Rx - Hentai,Unknown,2294,48597,214,1219,33238,568,617,12955,1131.0,1800.0,4328.0,6886.0,5353.0,3063.0,1393.0,618.0,413.0,303.0
321,Najica Dengeki Sakusen,6.0,"Action, Ecchi, Comedy, Sci-Fi",Najica Blitz Tactics,ナジカ電撃作戦,TV,12,"Oct 5, 2001 to Dec 27, 2001",Fall 2001,"GDH, Media Factory, Nippon Columbia",ADV Films,"Studio Fantasia, Amber Film Works",Original,23 min. per ep.,R+ - Mild Nudity,8229.0,4443,12788,10,487,7280,454,910,3657,144.0,231.0,585.0,1350.0,1432.0,1023.0,579.0,284.0,174.0,103.0
322,Paradise Kiss,7.83,"Comedy, Drama, Josei, Romance, Slice of Life",Paradise Kiss,Paradise kiss,TV,12,"Oct 14, 2005 to Dec 30, 2005",Fall 2005,"Aniplex, Fuji TV",Geneon Entertainment USA,Madhouse,Manga,24 min. per ep.,R - 17+ (violence & profanity),769.0,983,150951,2842,5461,90827,4289,4516,45858,9769.0,14423.0,19636.0,16048.0,6720.0,2927.0,1118.0,433.0,225.0,204.0
323,Mousou Dairinin,7.68,"Mystery, Dementia, Police, Psychological, Supernatural, Drama, Thriller",Paranoia Agent,妄想代理人,TV,13,"Feb 3, 2004 to May 18, 2004",Winter 2004,"WOWOW, Asmik Ace, Tohokushinsha Film Corporation","Funimation, Geneon Entertainment USA",Madhouse,Original,24 min. per ep.,R+ - Mild Nudity,1085.0,489,288459,4214,14579,136786,11188,7967,117939,13249.0,22455.0,33570.0,26169.0,11470.0,4973.0,2692.0,950.0,547.0,546.0
324,Kidou Keisatsu Patlabor: On Television,7.69,"Comedy, Mecha, Police, Sci-Fi",Patlabor:The Mobile Police - The TV Series,機動警察パトレイバー ON TELEVISION,TV,47,"Oct 11, 1989 to Sep 26, 1990",Fall 1989,Tohokushinsha Film Corporation,"Central Park Media, Maiden Japan",Sunrise,Original,25 min. per ep.,PG-13 - Teens 13 or older,1063.0,3054,28592,361,1988,9119,1642,1000,14843,793.0,1201.0,2484.0,2169.0,831.0,365.0,102.0,36.0,12.0,18.0
325,Peach Girl,7.0,"Slice of Life, Drama, Romance, School, Shoujo",Peach Girl:Super Pop Love Hurricane,ピーチガール,TV,25,"Jan 8, 2005 to Jun 25, 2005",Winter 2005,"TV Tokyo, Marvelous, Studio Jack",Funimation,Studio Comet,Manga,24 min. per ep.,PG-13 - Teens 13 or older,3650.0,1683,79223,815,2808,52978,2517,5523,15397,3550.0,4907.0,8200.0,10506.0,6750.0,4025.0,2131.0,966.0,670.0,587.0
326,Petshop of Horrors,7.27,"Horror, Josei, Mystery, Supernatural",Pet Shop of Horrors,Pet Shop of Horrors (ペットショップ・オブ・ホラーズ),TV,4,"Mar 2, 1999 to Mar 23, 1999",Winter 1999,"Trans Arts, TBS","Sentai Filmworks, Urban Vision",Madhouse,Manga,22 min. per ep.,R - 17+ (violence & profanity),2492.0,2229,51510,339,1158,33334,817,833,15368,2229.0,3452.0,6091.0,7132.0,3902.0,1870.0,725.0,266.0,113.0,98.0
327,Puchi Pri*Yucie,7.42,"Comedy, Magic, Fantasy, Shoujo",Petite Princess Yucie,ぷちぷり＊ユーシィ,TV,26,"Sep 30, 2002 to Mar 24, 2003",Fall 2002,Unknown,ADV Films,Gainax,Original,25 min. per ep.,G - All Ages,1819.0,4531,12118,83,490,6683,481,552,3912,534.0,689.0,1222.0,1340.0,743.0,405.0,102.0,30.0,22.0,14.0
328,Piano (TV),6.02,"Music, Slice of Life, Drama, Romance, Shoujo",Piano:The Melody of a Young Girl's Heart,PIANO,TV,10,"Nov 11, 2002 to Jan 13, 2003",Fall 2002,"animate Film, Kids Station, Pioneer LDC",Nozomi Entertainment,OLM,Original,24 min. per ep.,G - All Ages,8155.0,5442,7678,8,274,3396,332,646,3030,84.0,114.0,291.0,630.0,681.0,552.0,275.0,118.0,61.0,58.0
329,Planetes,8.31,"Drama, Romance, Sci-Fi, Seinen, Space",Planetes,プラネテス,TV,26,"Oct 4, 2003 to Apr 17, 2004",Fall 2003,"Bandai Visual, NHK",Bandai Entertainment,Sunrise,Manga,25 min. per ep.,PG-13 - Teens 13 or older,219.0,762,195630,3540,11078,70506,8862,5944,99240,10836.0,18748.0,18579.0,9310.0,3409.0,1575.0,646.0,258.0,133.0,180.0
330,Midori no Hibi,7.28,"Comedy, Drama, Romance, Ecchi, Shounen",Midori Days,美鳥の日々,TV,13,"Apr 4, 2004 to Jun 27, 2004",Spring 2004,"Bandai Visual, Lantis","Media Blasters, NYAV Post",Studio Pierrot,Manga,24 min. per ep.,R+ - Mild Nudity,2430.0,1081,136704,603,3958,97410,3158,4179,27999,4886.0,9451.0,19773.0,22705.0,11132.0,5010.0,1826.0,723.0,391.0,317.0
331,Mahoujin Guruguru,7.61,"Adventure, Comedy, Magic, Fantasy, Shounen",Magical Circle Guru Guru,魔法陣グルグル,TV,45,"Oct 13, 1994 to Sep 14, 1995",Fall 1994,"Dentsu, Asahi Broadcasting",Unknown,Nippon Animation,Manga,23 min. per ep.,G - All Ages,1256.0,5148,8821,66,542,3374,588,552,3765,325.0,415.0,805.0,806.0,327.0,127.0,34.0,12.0,12.0,14.0
332,Dokidoki♡Densetsu: Mahoujin Guruguru,7.19,"Adventure, Comedy, Magic, Fantasy, Shounen",Magical Circle Guru Guru 2,ドキドキ♡伝説 魔法陣グルグル,TV,38,"Apr 4, 2000 to Dec 26, 2000",Spring 2000,"TV Tokyo, Sotsu",Unknown,Nippon Animation,Manga,23 min. per ep.,G - All Ages,2814.0,7592,3287,9,158,1563,162,194,1210,112.0,142.0,276.0,351.0,198.0,79.0,18.0,11.0,8.0,11.0
