MAL_ID,Name,Score,Genres,English name,Japanese name,Type,Episodes,Aired,Premiered,Producers,Licensors,Studios,Source,Duration,Rating,Ranked,Popularity,Members,Favorites,Watching,Completed,On-Hold,Dropped,Plan to Watch,Score-10,Score-9,Score-8,Score-7,Score-6,Score-5,Score-4,Score-3,Score-2,Score-1
1891,YAT Anshin! Uchuu Ryokou,6.98,"Adventure, Comedy, Sci-Fi, Shounen",Unknown,ＹＡＴ　安心！宇宙旅行,TV,50,"Oct 5, 1996 to Sep 27, 1997",Fall 1996,NHK,Unknown,"Xebec, Group TAC",Original,25 min. per ep.,PG-13 - Teens 13 or older,3725.0,9380,1611,8,69,741,64,119,618,45.0,60.0,112.0,171.0,104.0,46.0,15.0,6.0,3.0,5.0
1892,YAT Anshin! Uchuu Ryokou 2,6.81,"Adventure, Comedy, Sci-Fi, Shounen",Unknown,ＹＡＴ　安心！宇宙旅行 2,TV,25,"Apr 11, 1998 to Oct 3, 1998",Spring 1998,NHK,Unknown,Group TAC,Original,25 min. per ep.,PG-13 - Teens 13 or older,4399.0,10910,816,2,32,435,24,63,262,27.0,25.0,65.0,89.0,49.0,33.0,7.0,2.0,2.0,1.0
1893,Azuki-chan,6.73,"Comedy, Romance, Shoujo, Slice of Life",Unknown,あずきちゃん,TV,117,"Apr 4, 1995 to Mar 17, 1998",Spring 1995,Unknown,Unknown,Madhouse,Manga,24 min. per ep.,G - All Ages,4753.0,8475,2325,7,102,1121,113,219,770,57.0,65.0,133.0,273.0,199.0,92.0,29.0,14.0,7.0,10.0
1894,Yu☆Gi☆Oh!: Hikari no Pyramid,6.59,"Adventure, Comedy, Fantasy, Game",Yu-Gi-Oh!:The Movie,遊☆戯☆王　デュエルモンスターズ　光のピラミッド,Movie,1,"Aug 13, 2004",Unknown,Nihon Ad Systems,"4Kids Entertainment, Warner Bros. Japan",Gallop,Manga,1 hr. 41 min.,PG-13 - Teens 13 or older,5423.0,1973,61314,67,389,56962,193,208,3562,2473.0,2953.0,6056.0,10910.0,8736.0,5227.0,2337.0,1059.0,578.0,286.0
1895,Ai wa Kagi no Kazu dake... Fuuzoku Mansion,6.24,Hentai,Love is the Number of Keys,愛は鍵の数だけ… 風俗マンション,OVA,1,"May 25, 2002",Unknown,"Milky Animation Label, NuTech Digital",Unknown,Unknown,Original,30 min.,Rx - Hentai,Unknown,7331,3662,23,223,2344,119,148,828,115.0,87.0,191.0,298.0,351.0,271.0,107.0,58.0,34.0,37.0
1896,Akibakei Kanojo,6.73,Hentai,Akiba Girls,アキバ系彼女,OVA,3,"Jun 25, 2004 to Jun 25, 2006",Unknown,Milky Animation Label,JapanAnime,Image House,Visual novel,30 min. per ep.,Rx - Hentai,Unknown,4296,13812,140,958,8464,522,496,3372,522.0,526.0,956.0,1439.0,1119.0,725.0,280.0,153.0,69.0,73.0
1897,Zettai Muteki Raijin-Oh,6.76,"Adventure, Mecha, School, Sci-Fi",Zettai Muteki Raijin-Oh,絶対無敵ライジンオー,TV,51,"Apr 3, 1991 to Mar 25, 1992",Spring 1991,Toshiba EMI,Anime Midstream,Sunrise,Original,24 min. per ep.,G - All Ages,4655.0,9871,1305,8,86,470,68,110,571,37.0,25.0,69.0,103.0,55.0,42.0,9.0,7.0,4.0,3.0
1898,Hikari to Mizu no Daphne Specials,6.71,"Action, Ecchi, Comedy",Unknown,光と水のダフネ,Special,2,"Apr 23, 2004 to Oct 22, 2004",Unknown,Unknown,Sentai Filmworks,J.C.Staff,Original,24 min. per ep.,PG-13 - Teens 13 or older,4861.0,7927,2876,0,92,1809,55,51,869,72.0,94.0,205.0,369.0,269.0,144.0,47.0,31.0,7.0,8.0
1899,Masou Kishin Cybuster,6.1,"Adventure, Mecha, Sci-Fi, Shounen",Cybuster,魔装機神サイバスター,TV,26,"May 3, 1999 to Oct 25, 1999",Spring 1999,"TV Tokyo, Bandai Visual, Nihon Ad Systems, Ashi Production","Discotek Media, Geneon Entertainment USA",Production Reed,Unknown,24 min. per ep.,PG-13 - Teens 13 or older,7804.0,8232,2546,1,148,923,134,188,1153,27.0,33.0,94.0,178.0,184.0,126.0,67.0,38.0,22.0,10.0
1900,Twin Signal: Family Game,6.35,"Action, Comedy, Mecha, Sci-Fi",Twin Signal,TWIN SIGNAL~ファミリーゲーム~,OVA,3,"Sep 21, 1996 to Nov 21, 1996",Unknown,"Tokyo Kids, Sony Music Entertainment","Media Blasters, NYAV Post",Unknown,Unknown,29 min. per ep.,PG-13 - Teens 13 or older,6634.0,9613,1475,3,45,878,39,54,459,26.0,33.0,84.0,199.0,140.0,112.0,33.0,13.0,11.0,7.0
1901,11-nin Iru!,7.09,"Action, Sci-Fi, Adventure, Mystery, Space, Drama, Romance, Shoujo",They Were Eleven,11人いる!,Movie,1,"Nov 1, 1986",Unknown,Kitty Films,Central Park Media,Magic Bus,Manga,1 hr. 31 min.,PG-13 - Teens 13 or older,3228.0,5227,8505,36,166,4402,84,100,3753,166.0,370.0,907.0,1097.0,628.0,261.0,96.0,40.0,14.0,21.0
1902,Happiness!: Watarase Jun no Kareinaru Ichinichi,6.74,"Comedy, Fantasy",Unknown,はぴねす! 渡良瀬準の華麗なる一日,OVA,1,"Jan 25, 2007",Unknown,Unknown,Unknown,Artland,Visual novel,24 min.,PG-13 - Teens 13 or older,4715.0,6032,5980,8,72,4426,83,63,1336,219.0,238.0,517.0,895.0,612.0,391.0,127.0,50.0,43.0,23.0
1903,Stratos 4: Logbook,6.35,"Action, Ecchi, Sci-Fi",Unknown,ストラトス・フォー,Special,1,"Aug 26, 2006",Unknown,Unknown,Unknown,Studio Fantasia,Original,30 min.,PG-13 - Teens 13 or older,6625.0,9627,1456,1,48,807,31,45,525,25.0,20.0,57.0,159.0,136.0,91.0,26.0,10.0,8.0,2.0
1904,Harukanaru Toki no Naka de 2: Shiroki Ryuu no Miko,6.54,"Fantasy, Magic, Romance, Supernatural, Demons, Historical, Shoujo",Unknown,遙かなる時空の中で2~白き龍の神子~,OVA,3,"Mar 23, 2003 to Feb 2, 2005",Unknown,Yumeta Company,Unknown,Unknown,Visual novel,30 min. per ep.,PG-13 - Teens 13 or older,5698.0,7905,2907,8,105,1238,70,74,1420,45.0,58.0,104.0,228.0,182.0,110.0,46.0,15.0,4.0,6.0
1905,Harukanaru Toki no Naka de: Hachiyou Shou Specials,6.4,"Fantasy, Magic, Romance, Supernatural, Historical, Shoujo",Unknown,遙かなる時空の中で〜八葉抄〜 1〜9,Special,8,"Sep 23, 2005 to Apr 16, 2006",Unknown,Yumeta Company,Unknown,Unknown,Visual novel,5 min. per ep.,PG-13 - Teens 13 or older,6413.0,8296,2473,6,86,1284,56,74,973,55.0,61.0,116.0,175.0,206.0,113.0,61.0,22.0,18.0,11.0
1906,Harukanaru Toki no Naka de: Maihitoyo,7.22,"Drama, Fantasy, Historical, Magic, Romance, Shoujo, Supernatural",Unknown,劇場版 遙かなる時空（とき）の中で 舞一夜（まいひとよ）,Movie,1,"Aug 19, 2006",Unknown,Yumeta Company,Unknown,Unknown,Visual novel,1 hr. 40 min.,PG-13 - Teens 13 or older,2681.0,6351,5239,20,160,2331,95,103,2550,147.0,215.0,404.0,449.0,246.0,107.0,48.0,18.0,8.0,8.0
1907,Harukanaru Toki no Naka de: Hachiyou Shou OVA,6.51,"Fantasy, Comedy, Supernatural, Demons, Historical, Shoujo",Unknown,遙かなる時空の中で〜八葉抄〜,OVA,2,"Dec 23, 2005 to Jan 27, 2006",Unknown,Yumeta Company,Unknown,Unknown,Visual novel,21 min. per ep.,PG-13 - Teens 13 or older,5865.0,9017,1878,3,54,850,47,62,865,29.0,46.0,83.0,156.0,115.0,75.0,27.0,11.0,9.0,7.0
1908,Lesson XX,6.02,"Romance, Shounen Ai",Unknown,Lesson XX,OVA,1,"Apr 7, 1995",Unknown,Daiei,Unknown,Unknown,Novel,45 min.,PG-13 - Teens 13 or older,8168.0,5536,7442,13,115,5014,66,100,2147,120.0,148.0,314.0,756.0,872.0,655.0,272.0,120.0,66.0,78.0
1909,Kusatta Kyoushi no Houteishiki,6.11,"Comedy, Romance, Shounen Ai",Bad Teacher Equation,腐った教師の方程式,OVA,2,"Nov 25, 1994 to Nov 24, 1995",Unknown,Unknown,Unknown,J.C.Staff,Manga,27 min. per ep.,PG-13 - Teens 13 or older,7776.0,6972,4139,12,108,2619,43,94,1275,76.0,80.0,188.0,394.0,439.0,332.0,125.0,52.0,50.0,39.0
1910,Master Keaton OVA,7.76,"Adventure, Drama, Historical, Mystery, Seinen, Slice of Life",Unknown,マスターキートン,OVA,15,"Dec 21, 1999 to Jun 20, 2000",Unknown,"VAP, Shogakukan-Shueisha Productions",Geneon Entertainment USA,Madhouse,Manga,24 min. per ep.,R - 17+ (violence & profanity),897.0,5603,7177,14,302,2687,206,121,3861,199.0,437.0,751.0,511.0,159.0,71.0,18.0,6.0,7.0,7.0
1911,Top wo Nerae! & Top wo Nerae 2! Gattai Movie!!,7.44,"Comedy, Mecha, Shounen",Unknown,トップをねらえ！＆トップをねらえ２！合体劇場版!!,Movie,2,"Oct 1, 2006",Unknown,Unknown,Bandai Visual USA,Gainax,Original,1 hr. 38 min. per ep.,PG-13 - Teens 13 or older,1790.0,4655,11434,31,347,4752,284,189,5862,309.0,532.0,924.0,926.0,416.0,212.0,67.0,22.0,10.0,18.0
1912,Marginal Prince: Gekkeiju no Ouji-tachi,5.91,"Romance, School, Shounen Ai",Unknown,マージナルプリンス -月桂樹の王子達-,TV,13,"Oct 2, 2006 to Dec 25, 2006",Fall 2006,"GDH, Tokyo Kids, Sotsu Music Publishing",Unknown,Unknown,Visual novel,24 min. per ep.,PG-13 - Teens 13 or older,8509.0,4539,12026,18,692,4356,644,1165,5169,136.0,176.0,356.0,697.0,790.0,701.0,399.0,196.0,130.0,118.0
1913,Shonan Junai Gumi!,7.48,"Action, Comedy, School",Unknown,湘南純愛組!,OVA,5,"Jan 21, 1994 to Jan 24, 1997",Unknown,Japan Home Video,Unknown,"J.C.Staff, Life Work",Manga,46 min. per ep.,R+ - Mild Nudity,1650.0,2730,35277,141,1592,19042,1054,745,12844,1611.0,2137.0,4016.0,4429.0,1982.0,783.0,239.0,134.0,44.0,44.0
1914,Saiunkoku Monogatari 2nd Season,8.07,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",Tales of Saiunkoku,彩雲国物語 第2シリーズ,TV,39,"Apr 7, 2007 to Mar 8, 2008",Spring 2007,"NHK, Sogo Vision",Unknown,Madhouse,Light novel,25 min. per ep.,PG-13 - Teens 13 or older,456.0,2749,34680,232,2082,19727,2025,1105,9741,2574.0,3528.0,4693.0,3100.0,1105.0,497.0,130.0,41.0,35.0,31.0
1915,Mahou Shoujo Lyrical Nanoha StrikerS,7.65,"Action, Magic, Comedy, Super Power, Drama",Magical Girl Lyrical Nanoha StrikerS,魔法少女リリカルなのはStrikerS,TV,26,"Apr 2, 2007 to Sep 24, 2007",Spring 2007,"Geneon Universal Entertainment, A-Line, King Records",Unknown,Seven Arcs,Original,25 min. per ep.,PG-13 - Teens 13 or older,1165.0,2328,47291,604,1728,30069,1800,1511,12183,2807.0,4005.0,6403.0,5672.0,2537.0,1253.0,528.0,177.0,106.0,75.0
1916,Mobile Suit Gundam MS IGLOO: Apocalypse 0079,6.85,"Mecha, Military, Sci-Fi, Space",Unknown,機動戦士ガンダム MS IGLOO -黙示録0079-,OVA,3,"Apr 26, 2006 to Aug 25, 2006",Unknown,Bandai Visual,"Nozomi Entertainment, Bandai Visual USA",Sunrise,Unknown,30 min. per ep.,PG-13 - Teens 13 or older,4239.0,4628,11620,9,216,7892,176,197,3139,267.0,513.0,1238.0,1808.0,1029.0,532.0,242.0,91.0,51.0,44.0
1917,Mobile Suit Gundam MS IGLOO: The Hidden One Year War,6.69,"Mecha, Military, Sci-Fi, Space",Unknown,機動戦士ガンダム MS IGLOO:1年戦争秘録,OVA,3,"Jul 19, 2004 to Nov 3, 2004",Unknown,Unknown,"Nozomi Entertainment, Bandai Visual USA",Sunrise,Unknown,27 min. per ep.,PG-13 - Teens 13 or older,4952.0,4459,12659,11,238,8509,217,261,3434,263.0,504.0,1213.0,1901.0,1231.0,677.0,316.0,136.0,70.0,57.0
1918,Mahou Shoujo Pretty Sammy,6.4,"Comedy, Parody, Magic, Fantasy",Magical Girl Pretty Sammy,魔法少女プリティサミー,OVA,3,"Aug 25, 1995 to Aug 24, 1997",Unknown,Unknown,Geneon Entertainment USA,AIC,Original,43 min. per ep.,PG-13 - Teens 13 or older,6401.0,5923,6203,12,171,3663,144,169,2056,111.0,151.0,343.0,683.0,561.0,384.0,152.0,72.0,38.0,24.0
1919,Urusei Yatsura OVA,7.39,"Sci-Fi, Adventure, Comedy",Unknown,うる星やつら,OVA,11,"Sep 24, 1985 to Jun 21, 1991",Unknown,Unknown,AnimEigo,"Madhouse, Studio Deen, Magic Bus",Manga,32 min. per ep.,PG-13 - Teens 13 or older,1936.0,6590,4771,8,199,2500,166,106,1800,179.0,214.0,488.0,549.0,228.0,97.0,25.0,10.0,5.0,4.0
1920,Urusei Yatsura Movie 1: Only You,7.08,"Action, Adventure, Comedy, Romance, Drama, Sci-Fi",Unknown,うる星やつら オンリーユー,Movie,1,"Feb 13, 1983",Unknown,Kitty Films,"AnimEigo, Discotek Media",Studio Pierrot,Manga,1 hr. 42 min.,PG-13 - Teens 13 or older,3313.0,5517,7457,9,133,4861,98,80,2285,236.0,325.0,793.0,1179.0,589.0,270.0,87.0,35.0,10.0,19.0
1921,Urusei Yatsura Movie 2: Beautiful Dreamer,7.83,"Action, Adventure, Comedy, Romance, Drama, Sci-Fi",Unknown,うる星やつら2 ビューティフル・ドリーマー,Movie,1,"Feb 11, 1984",Unknown,"Kitty Films, Studio Kyuuma","Central Park Media, Discotek Media",Studio Pierrot,Manga,1 hr. 35 min.,PG-13 - Teens 13 or older,771.0,4414,12943,184,310,7812,152,154,4515,885.0,1140.0,1646.0,1272.0,537.0,268.0,64.0,25.0,16.0,35.0
1922,Urusei Yatsura Movie 3: Remember My Love,6.98,"Action, Sci-Fi, Adventure, Comedy, Drama, Romance",Unknown,うる星やつら リメンバー・マイ・ラヴ,Movie,1,"Jan 26, 1985",Unknown,Kitty Films,"AnimEigo, Discotek Media",Studio Deen,Manga,1 hr. 35 min.,PG-13 - Teens 13 or older,3722.0,6258,5428,10,109,3339,91,78,1811,171.0,190.0,467.0,764.0,440.0,235.0,69.0,18.0,10.0,3.0
1923,Urusei Yatsura Movie 4: Lum The Forever,6.77,"Action, Sci-Fi, Adventure, Comedy, Drama, Romance",Unknown,うる星やつら ラム・ザ・フォーエバー,Movie,1,"Feb 22, 1986",Unknown,"Kitty Films, AnimEigo",Discotek Media,Studio Deen,Manga,1 hr. 35 min.,PG-13 - Teens 13 or older,4571.0,6456,5022,8,100,3000,89,70,1763,162.0,165.0,373.0,594.0,414.0,222.0,105.0,43.0,18.0,11.0
1924,Urusei Yatsura Movie 5: Kanketsu-hen,7.46,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi",Unknown,うる星やつら 完結篇,Movie,1,"Feb 6, 1988",Unknown,Kitty Films,Discotek Media,Unknown,Manga,1 hr. 25 min.,PG-13 - Teens 13 or older,1700.0,6372,5232,12,110,3028,95,83,1916,257.0,299.0,576.0,545.0,255.0,138.0,37.0,20.0,7.0,7.0
1925,Urusei Yatsura Movie 6: Itsudatte My Darling,6.84,"Action, Sci-Fi, Adventure, Comedy, Drama, Romance",Urusei Yatsura Movie 6:Always My Darling,うる星やつら いつだって・マイ・ダーリン,Movie,1,"Aug 18, 1991",Unknown,Kitty Films,Discotek Media,Madhouse,Manga,1 hr. 17 min.,PG-13 - Teens 13 or older,4286.0,6458,5026,2,123,2692,91,82,2038,131.0,157.0,311.0,591.0,344.0,176.0,91.0,24.0,14.0,8.0
1926,Jishu Seisaku Movie Binchou-tan,6.06,"Slice of Life, Music",Unknown,自主制作ムービー びんちょうタン,Music,1,"Aug 14, 2005",Unknown,TBS,Unknown,Ishikawa Pro,Manga,4 min.,G - All Ages,7990.0,8577,2228,0,30,1651,25,52,470,53.0,53.0,120.0,235.0,285.0,262.0,85.0,48.0,22.0,14.0
1927,Gakuen Tokusou Hikaruon,5.59,"Action, Super Power, Martial Arts, School",Campus Special Investigator Hikaruon,学園特捜ヒカルオン,OVA,1,"Jan 28, 1987",Unknown,Network,Unknown,AIC,Original,29 min.,R+ - Mild Nudity,9434.0,8686,2110,5,63,1263,35,46,703,20.0,22.0,71.0,178.0,220.0,224.0,124.0,75.0,30.0,20.0
1928,Early Reins,5.92,"Action, Adventure, Seinen",Early Reins,EARLY REINS,OVA,1,"Feb 14, 2003",Unknown,Toho,Media Blasters,OLM,Original,44 min.,R - 17+ (violence & profanity),8475.0,7866,2949,4,91,1745,50,66,997,24.0,43.0,120.0,311.0,368.0,252.0,130.0,54.0,34.0,17.0
1929,Futari wa Precure: Max Heart,6.94,"Action, Comedy, Fantasy, Magic, Shoujo",Pretty Cure Max Heart,ふたりはプリキュア ー マックスハート,TV,47,"Feb 6, 2005 to Jan 29, 2006",Winter 2005,Asahi Broadcasting,Unknown,Toei Animation,Original,25 min. per ep.,G - All Ages,3838.0,4351,13407,46,622,8207,611,582,3385,442.0,522.0,1072.0,1726.0,1157.0,648.0,213.0,64.0,36.0,21.0
1930,Futari wa Precure: Max Heart Movie 1,6.79,"Fantasy, Magic, Comedy, Shoujo",Unknown,ふたりはプリキュア ー マックスハート,Movie,1,"Apr 16, 2005",Unknown,Asatsu DK,Unknown,Toei Animation,Original,1 hr. 10 min.,G - All Ages,4492.0,6392,5151,8,103,3371,78,105,1494,176.0,180.0,370.0,624.0,506.0,231.0,96.0,41.0,21.0,12.0
1931,Futari wa Precure: Max Heart Movie 2 - Yukizora no Tomodachi,7.09,"Fantasy, Magic, Comedy, Shoujo",Pretty Cure Max Heart:Friends of the Snow-Laden Sky,ふたりはプリキュア Max Heart2 雪空のともだち,Movie,1,"Dec 10, 2005",Unknown,Unknown,Unknown,Toei Animation,Original,1 hr. 11 min.,G - All Ages,3249.0,6488,4966,8,93,3211,88,88,1486,192.0,236.0,424.0,619.0,355.0,191.0,71.0,27.0,6.0,9.0
1932,Yes! Precure 5,7.14,"Action, Fantasy, Magic, School, Shoujo",Yes! Pretty Cure 5,Yes! プリキュア5,TV,49,"Feb 4, 2007 to Jan 27, 2008",Winter 2007,Asahi Broadcasting,Unknown,Toei Animation,Original,24 min. per ep.,G - All Ages,3050.0,4490,12406,81,791,6491,796,655,3673,430.0,523.0,1058.0,1475.0,838.0,436.0,124.0,62.0,29.0,28.0
1933,Growlanser IV: Wayfarer of the Time,5.68,Action,Growlanser IV:Wayfarer of Time,グローランサーIV ~Wayfarer of the time~,OVA,1,"Mar 10, 2005",Unknown,Atlus,Unknown,"feel., Zexcs",Visual novel,30 min.,PG-13 - Teens 13 or older,9194.0,9779,1373,2,39,733,30,39,532,8.0,18.0,33.0,108.0,109.0,124.0,63.0,38.0,11.0,7.0
1935,Megazone 23,6.81,"Action, Sci-Fi, Music, Mystery, Romance, Mecha",Megazone 23,メガゾーン23,OVA,4,"Mar 9, 1985 to Dec 22, 1989",Unknown,"Victor Entertainment, Idol",ADV Films,"Artland, AIC, Artmic",Original,1 hr. 7 min. per ep.,R+ - Mild Nudity,4416.0,4244,14281,49,874,4330,588,377,8112,143.0,320.0,784.0,1100.0,715.0,383.0,152.0,63.0,32.0,17.0
1936,Misute♡naide Daisy,5.65,"Sci-Fi, Comedy, Romance, Shounen","Don't Leave Me Alone, Daisy",みすて♡ないでデイジー,TV,12,"Jul 3, 1997 to Sep 18, 1997",Summer 1997,Unknown,Bandai Entertainment,Studio Deen,Manga,24 min. per ep.,PG-13 - Teens 13 or older,9296.0,9914,1286,3,57,451,48,111,619,14.0,10.0,30.0,59.0,68.0,65.0,43.0,23.0,19.0,28.0
1937,Nakoruru: Ano Hito kara no Okurimono,5.53,"Fantasy, Supernatural, Historical, Drama",Unknown,ナコルル ~あのひとからのおくりもの~,OVA,1,"May 25, 2002",Unknown,Atelier Musa,Unknown,Arms,Game,30 min.,R+ - Mild Nudity,9630.0,9482,1553,2,49,775,37,46,646,15.0,11.0,30.0,83.0,137.0,154.0,73.0,43.0,22.0,15.0
1938,Shin Kaitei Gunkan,6.1,"Action, Adventure, Fantasy, Historical, Military, Sci-Fi",Unknown,新海底軍艦,OVA,2,"Dec 21, 1995 to Aug 1, 1996",Unknown,Kadokawa Shoten,ADV Films,Phoenix Entertainment,Other,50 min. per ep.,PG-13 - Teens 13 or older,7800.0,9456,1573,1,75,675,40,47,736,9.0,24.0,71.0,119.0,132.0,93.0,39.0,20.0,13.0,5.0
1939,SD Gundam Gaiden,5.83,"Adventure, Comedy, Fantasy, Mecha",Unknown,機動戦士SDガンダム外伝,OVA,4,"Apr 25, 1990 to Apr 21, 1991",Unknown,Bandai,Unknown,Unknown,Original,27 min. per ep.,PG - Children,8737.0,8403,2401,0,66,1198,65,129,943,43.0,37.0,53.0,122.0,172.0,153.0,70.0,46.0,28.0,30.0
1940,Outlanders,5.91,"Sci-Fi, Adventure, Comedy, Ecchi, Shounen",Unknown,アウトランダーズ,OVA,1,"Dec 16, 1986",Unknown,Tatsunoko Production,Central Park Media,AIC,Manga,51 min.,R - 17+ (violence & profanity),8484.0,6061,5869,18,192,3494,88,73,2022,93.0,75.0,230.0,540.0,712.0,511.0,272.0,113.0,70.0,35.0
1941,Moonlight Mile 1st Season: Lift Off,7.18,"Adventure, Drama, Sci-Fi, Space",Unknown,ムーンライトマイル 1stシーズン -Lift off-,TV,12,"Mar 4, 2007 to May 27, 2007",Spring 2007,Unknown,"ADV Films, Funimation",Studio Hibari,Manga,25 min. per ep.,R+ - Mild Nudity,2858.0,5072,9192,18,393,3261,371,495,4672,151.0,332.0,767.0,855.0,387.0,222.0,94.0,48.0,23.0,9.0
1942,Rocket Girls,6.91,"Adventure, Sci-Fi, Space",Unknown,ロケットガール,TV,12,"Feb 22, 2007 to May 18, 2007",Winter 2007,Happinet Pictures,"Bandai Entertainment, Sentai Filmworks",Mook DLE,Light novel,23 min. per ep.,PG-13 - Teens 13 or older,3962.0,5633,7104,8,284,3001,264,315,3240,94.0,199.0,506.0,788.0,442.0,245.0,66.0,42.0,14.0,15.0
1943,Paprika,8.06,"Dementia, Fantasy, Horror, Mystery, Psychological, Sci-Fi, Thriller",Paprika,パプリカ,Movie,1,"Nov 25, 2006",Unknown,"Sony Pictures Entertainment, Cyclone Graphics",Unknown,Madhouse,Novel,1 hr. 30 min.,R+ - Mild Nudity,467.0,361,366533,3238,6172,242913,2703,1396,113349,28297.0,47054.0,58980.0,34977.0,12229.0,4830.0,1918.0,616.0,440.0,527.0
1944,Photon,7.07,"Action, Adventure, Comedy, Drama, Ecchi, Mecha, Romance, Sci-Fi",Photon:The Idiot Adventures,フォトン,OVA,6,"Nov 21, 1997 to Feb 18, 1999",Unknown,Movic,"Central Park Media, Discotek Media",AIC,Original,32 min. per ep.,R+ - Mild Nudity,3357.0,4539,12060,46,457,7380,278,339,3606,402.0,646.0,1185.0,1551.0,961.0,470.0,185.0,87.0,60.0,35.0
1946,Ashita no Nadja,7.59,"Adventure, Drama, Historical, Romance, Shoujo",Tomorrow's Nadja,明日のナージャ,TV,50,"Feb 2, 2003 to Jan 25, 2004",Winter 2003,Asahi Broadcasting,Unknown,Toei Animation,Original,24 min. per ep.,G - All Ages,1304.0,3303,24551,242,1264,11265,1643,1316,9063,1125.0,1389.0,2259.0,2375.0,1210.0,541.0,148.0,44.0,23.0,30.0
1947,Kikou Sennyo Rouran,5.82,"Action, Fantasy, Mecha",Strange Steel Fairy Rouran,奇鋼仙女ロウラン,TV,28,"Nov 15, 2002 to May 30, 2003",Fall 2002,Starchild Records,Unknown,Zexcs,Original,12 min. per ep.,PG-13 - Teens 13 or older,8766.0,9323,1649,2,102,413,82,121,931,10.0,11.0,27.0,55.0,80.0,60.0,41.0,18.0,13.0,10.0
1949,Mahou no Chocolate,5.28,"Drama, Romance",Unknown,魔法のチョコレート,OVA,1,"Aug 30, 2001",Unknown,Unknown,Unknown,Ishikawa Pro,Original,8 min.,G - All Ages,10182.0,7825,2994,2,44,2271,30,40,609,22.0,39.0,120.0,243.0,371.0,398.0,241.0,120.0,106.0,75.0
1951,Manie-Manie: Meikyuu Monogatari,7.05,"Adventure, Fantasy, Horror, Sci-Fi, Supernatural",Neo Tokyo,Manie-Manie 迷宮物語,Movie,3,"Sep 25, 1987",Unknown,Kadokawa Shoten,ADV Films,Madhouse,Original,16 min. per ep.,PG-13 - Teens 13 or older,3471.0,3380,23338,88,721,11539,314,140,10624,480.0,903.0,2121.0,2769.0,1545.0,720.0,251.0,102.0,60.0,49.0
1952,Vampire Hunter,6.63,"Action, Adventure, Supernatural, Drama, Vampire, Fantasy",Night Warriors:Darkstalkers' Revenge,ヴァンパイアハンター,OVA,4,"Mar 21, 1997 to Mar 27, 1998",Unknown,Unknown,"VIZ Media, Discotek Media",Madhouse,Game,43 min. per ep.,R - 17+ (violence & profanity),5244.0,4229,14456,54,492,7874,350,327,5413,343.0,470.0,917.0,1578.0,1305.0,734.0,296.0,133.0,64.0,33.0
1953,Code Geass: Hangyaku no Lelouch Picture Drama,6.97,"Comedy, School, Slice of Life",Code Geass:Lelouch of the Rebellion Picture Dramas,コードギアス 反逆のルルーシュ ピクチャードラマ,Special,9,"Jan 27, 2007 to Sep 25, 2007",Unknown,Unknown,"Funimation, Bandai Entertainment",Sunrise,Original,4 min. per ep.,PG-13 - Teens 13 or older,3741.0,2400,44510,113,796,31554,861,759,10540,1833.0,1978.0,3964.0,6372.0,3815.0,2100.0,695.0,358.0,182.0,179.0
1954,Rayearth,6.89,"Action, Adventure, Fantasy",Magic Knight Rayearth OVA,レイアース,OVA,3,"Jul 25, 1997 to Nov 24, 1997",Unknown,"Polygram Japan, Kodansha, TMS-Kyokuchi",Manga Entertainment,TMS Entertainment,Manga,45 min. per ep.,PG-13 - Teens 13 or older,4062.0,4383,13235,33,260,8771,285,226,3693,422.0,640.0,1194.0,1762.0,1158.0,622.0,261.0,109.0,59.0,23.0
1955,Kimagure Robot,6.03,"Comedy, Fantasy, Sci-Fi",Unknown,きまぐれロボット,TV,10,"Dec 22, 2004",Fall 2004,Beyond C.,Unknown,Studio 4°C,Book,2 min. per ep.,PG - Children,8123.0,8758,2067,0,51,1238,35,68,675,17.0,47.0,107.0,233.0,218.0,172.0,101.0,36.0,26.0,11.0
1956,Ikkitousen: Dragon Destiny,6.8,"Action, Super Power, Ecchi, Martial Arts, School",Ikkitousen:Dragon Destiny,一騎当千 Dragon Destiny,TV,12,"Feb 26, 2007 to May 14, 2007",Winter 2007,"Genco, Atelier Musa, Gigno Systems",Media Blasters,Arms,Manga,24 min. per ep.,R+ - Mild Nudity,4439.0,1862,66590,135,2421,44750,1812,2278,15329,1925.0,2937.0,5851.0,9399.0,6466.0,3410.0,1588.0,677.0,359.0,250.0
1957,Ai Tenshi Densetsu Wedding Peach DX,6.66,"Adventure, Magic, Comedy, Romance, Shoujo",Wedding Peach DX,愛天使伝説ウェディング・ピーチDX,OVA,4,"Dec 24, 1996 to Jul 25, 1997",Unknown,"KSS, Nihon Ad Systems",ADV Films,Unknown,Unknown,30 min. per ep.,G - All Ages,5060.0,6524,4896,18,128,3346,112,115,1195,157.0,206.0,301.0,625.0,499.0,297.0,111.0,44.0,22.0,12.0
1958,Wish,6.58,"Music, Shoujo",Unknown,Wish,Music,1,"Dec 17, 1997",Unknown,Unknown,Unknown,Unknown,Manga,5 min.,G - All Ages,5511.0,5720,6826,5,66,5445,45,42,1228,217.0,309.0,526.0,948.0,838.0,557.0,178.0,109.0,33.0,21.0
